T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.250	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.188	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.250	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.188	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.250	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.188	17.125	17.188	17.250	17.188	17.250	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.250	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.250	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.250	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.125	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.313	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.188	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.125	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.250	17.250	17.250	17.188	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.313	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.125	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.125	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.188	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.188	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.125	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.250	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.250	17.125	
17.188	17.125	17.063	17.313	17.125	17.125	17.188	17.188	17.188	17.188	17.250	17.188	17.250	17.250	17.250	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.250	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.250	17.250	17.250	17.188	17.125	
17.188	17.125	17.125	17.313	17.125	17.125	17.188	17.250	17.188	17.188	17.313	17.188	17.250	17.250	17.188	17.125	
